EVENT_LOG | OS-Level Chat Server | 2026-04-22 22:11:32
----------------------------------------------------------------
LINE  TIMESTAMP_MS   EVENT              TID    ROOM   SEM    MSGS   DETAIL
610        9636.514  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
611        9636.515  ACQUIRED_LOCK      tid=6   room=A  sem=-1   msgs=0    Charlie
612        9636.517  RELEASED_LOCK      tid=6   room=A  sem=-1   msgs=0    Charlie
613        9636.517  MSG_BROADCAST      tid=6   room=A  sem=49   msgs=13   Charlie
614        9636.518  SEM_POST           tid=6   room=-  sem=50   msgs=13   Charlie
615        9682.698  SEM_BLOCK          tid=7   room=-  sem=50   msgs=0    about to wait
616        9682.699  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
617        9682.700  ACQUIRED_LOCK      tid=7   room=B  sem=-1   msgs=0    Diana
618        9682.702  RELEASED_LOCK      tid=7   room=B  sem=-1   msgs=0    Diana
619        9682.702  MSG_BROADCAST      tid=7   room=B  sem=49   msgs=13   Diana
620        9682.702  SEM_POST           tid=7   room=-  sem=50   msgs=13   Diana
621        9728.805  SEM_BLOCK          tid=0   room=-  sem=50   msgs=0    about to wait
622        9728.808  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
623        9728.809  PRIVATE_MSG        tid=3   room=-  sem=-1   msgs=0    T3->T2 Eve
624        9728.815  PRIVATE_MSG        tid=0   room=P  sem=49   msgs=14   Eve
625        9728.815  SEM_POST           tid=0   room=-  sem=50   msgs=14   Eve
626        9774.920  SEM_BLOCK          tid=1   room=-  sem=50   msgs=0    about to wait
627        9774.921  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
628        9774.922  ACQUIRED_LOCK      tid=1   room=A  sem=-1   msgs=0    Frank
629        9774.922  RELEASED_LOCK      tid=1   room=A  sem=-1   msgs=0    Frank
630        9774.923  MSG_BROADCAST      tid=1   room=A  sem=49   msgs=14   Frank
631        9774.923  SEM_POST           tid=1   room=-  sem=50   msgs=14   Frank
632        9821.095  SEM_BLOCK          tid=2   room=-  sem=50   msgs=0    about to wait
633        9821.097  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
634        9821.097  ACQUIRED_LOCK      tid=2   room=B  sem=-1   msgs=0    Grace
635        9821.098  RELEASED_LOCK      tid=2   room=B  sem=-1   msgs=0    Grace
636        9821.098  MSG_BROADCAST      tid=2   room=B  sem=49   msgs=14   Grace
637        9821.104  SEM_POST           tid=2   room=-  sem=50   msgs=14   Grace
638        9867.177  SEM_BLOCK          tid=3   room=-  sem=50   msgs=0    about to wait
639        9867.181  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
640        9867.182  ACQUIRED_LOCK      tid=3   room=C  sem=-1   msgs=0    Hank
641        9867.184  RELEASED_LOCK      tid=3   room=C  sem=-1   msgs=0    Hank
642        9867.184  MSG_BROADCAST      tid=3   room=C  sem=49   msgs=14   Hank
643        9867.185  SEM_POST           tid=3   room=-  sem=50   msgs=14   Hank
644        9913.409  SEM_BLOCK          tid=4   room=-  sem=50   msgs=0    about to wait
645        9913.410  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
646        9913.410  ACQUIRED_LOCK      tid=4   room=A  sem=-1   msgs=0    Iris
647        9913.410  RELEASED_LOCK      tid=4   room=A  sem=-1   msgs=0    Iris
648        9913.410  MSG_BROADCAST      tid=4   room=A  sem=49   msgs=14   Iris
649        9913.410  SEM_POST           tid=4   room=-  sem=50   msgs=14   Iris
650        9959.564  SEM_BLOCK          tid=5   room=-  sem=50   msgs=0    about to wait
651        9959.568  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
652        9959.569  ACQUIRED_LOCK      tid=5   room=B  sem=-1   msgs=0    Jack
653        9959.570  RELEASED_LOCK      tid=5   room=B  sem=-1   msgs=0    Jack
654        9959.571  MSG_BROADCAST      tid=5   room=B  sem=49   msgs=14   Jack
655        9959.571  SEM_POST           tid=5   room=-  sem=50   msgs=14   Jack
656       10005.645  SEM_BLOCK          tid=6   room=-  sem=50   msgs=0    about to wait
657       10005.647  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
658       10005.648  ACQUIRED_LOCK      tid=6   room=C  sem=-1   msgs=0    Karen
659       10005.648  RELEASED_LOCK      tid=6   room=C  sem=-1   msgs=0    Karen
660       10005.648  MSG_BROADCAST      tid=6   room=C  sem=49   msgs=14   Karen
661       10005.648  SEM_POST           tid=6   room=-  sem=50   msgs=14   Karen
662       10051.864  SEM_BLOCK          tid=7   room=-  sem=50   msgs=0    about to wait
663       10051.866  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
664       10051.866  ACQUIRED_LOCK      tid=7   room=A  sem=-1   msgs=0    Leo
665       10051.866  RELEASED_LOCK      tid=7   room=A  sem=-1   msgs=0    Leo
666       10051.866  MSG_BROADCAST      tid=7   room=A  sem=49   msgs=14   Leo
667       10051.866  SEM_POST           tid=7   room=-  sem=50   msgs=14   Leo
668       10097.972  SEM_BLOCK          tid=0   room=-  sem=50   msgs=0    about to wait
669       10097.975  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
670       10097.978  PRIVATE_MSG        tid=3   room=-  sem=-1   msgs=0    T3->T0 Mia
671       10097.997  PRIVATE_MSG        tid=0   room=P  sem=49   msgs=15   Mia
672       10097.997  SEM_POST           tid=0   room=-  sem=50   msgs=15   Mia
673       10144.088  SEM_BLOCK          tid=1   room=-  sem=50   msgs=0    about to wait
674       10144.090  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
675       10144.090  ACQUIRED_LOCK      tid=1   room=C  sem=-1   msgs=0    Nick
676       10144.090  RELEASED_LOCK      tid=1   room=C  sem=-1   msgs=0    Nick
677       10144.090  MSG_BROADCAST      tid=1   room=C  sem=49   msgs=15   Nick
678       10144.090  SEM_POST           tid=1   room=-  sem=50   msgs=15   Nick
679       10190.264  SEM_BLOCK          tid=2   room=-  sem=50   msgs=0    about to wait
680       10190.267  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
681       10190.267  ACQUIRED_LOCK      tid=2   room=A  sem=-1   msgs=0    Olivia
682       10190.267  RELEASED_LOCK      tid=2   room=A  sem=-1   msgs=0    Olivia
683       10190.267  MSG_BROADCAST      tid=2   room=A  sem=49   msgs=15   Olivia
684       10190.267  SEM_POST           tid=2   room=-  sem=50   msgs=15   Olivia
685       10236.407  SEM_BLOCK          tid=3   room=-  sem=50   msgs=0    about to wait
686       10236.410  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
687       10236.411  ACQUIRED_LOCK      tid=3   room=B  sem=-1   msgs=0    Paul
688       10236.411  RELEASED_LOCK      tid=3   room=B  sem=-1   msgs=0    Paul
689       10236.411  MSG_BROADCAST      tid=3   room=B  sem=49   msgs=15   Paul
690       10236.411  SEM_POST           tid=3   room=-  sem=50   msgs=15   Paul
691       10282.632  SEM_BLOCK          tid=4   room=-  sem=50   msgs=0    about to wait
692       10282.636  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
693       10282.637  ACQUIRED_LOCK      tid=4   room=C  sem=-1   msgs=0    Quinn
694       10282.639  RELEASED_LOCK      tid=4   room=C  sem=-1   msgs=0    Quinn
695       10282.639  MSG_BROADCAST      tid=4   room=C  sem=49   msgs=15   Quinn
696       10282.640  SEM_POST           tid=4   room=-  sem=50   msgs=15   Quinn
697       10328.821  SEM_BLOCK          tid=5   room=-  sem=50   msgs=0    about to wait
698       10328.824  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
699       10328.824  ACQUIRED_LOCK      tid=5   room=A  sem=-1   msgs=0    Rose
700       10328.824  RELEASED_LOCK      tid=5   room=A  sem=-1   msgs=0    Rose
701       10328.824  MSG_BROADCAST      tid=5   room=A  sem=49   msgs=15   Rose
702       10328.824  SEM_POST           tid=5   room=-  sem=50   msgs=15   Rose
703       10374.994  SEM_BLOCK          tid=6   room=-  sem=50   msgs=0    about to wait
704       10374.997  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
705       10374.998  ACQUIRED_LOCK      tid=6   room=B  sem=-1   msgs=0    Sam
706       10374.998  RELEASED_LOCK      tid=6   room=B  sem=-1   msgs=0    Sam
707       10374.999  MSG_BROADCAST      tid=6   room=B  sem=49   msgs=15   Sam
708       10374.999  SEM_POST           tid=6   room=-  sem=50   msgs=15   Sam
709       10421.214  SEM_BLOCK          tid=7   room=-  sem=50   msgs=0    about to wait
710       10421.219  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
711       10421.220  ACQUIRED_LOCK      tid=7   room=C  sem=-1   msgs=0    Tina
712       10421.221  RELEASED_LOCK      tid=7   room=C  sem=-1   msgs=0    Tina
713       10421.222  MSG_BROADCAST      tid=7   room=C  sem=49   msgs=15   Tina
714       10421.222  SEM_POST           tid=7   room=-  sem=50   msgs=15   Tina
715       10467.325  SEM_BLOCK          tid=0   room=-  sem=50   msgs=0    about to wait
716       10467.329  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
717       10467.333  PRIVATE_MSG        tid=1   room=-  sem=-1   msgs=0    T1->T6 Alice
718       10467.355  PRIVATE_MSG        tid=0   room=P  sem=49   msgs=16   Alice
719       10467.356  SEM_POST           tid=0   room=-  sem=50   msgs=16   Alice
720       10513.437  SEM_BLOCK          tid=1   room=-  sem=50   msgs=0    about to wait
721       10513.443  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
722       10513.443  ACQUIRED_LOCK      tid=1   room=B  sem=-1   msgs=0    Bob
723       10513.444  RELEASED_LOCK      tid=1   room=B  sem=-1   msgs=0    Bob
724       10513.444  MSG_BROADCAST      tid=1   room=B  sem=49   msgs=16   Bob
725       10513.445  SEM_POST           tid=1   room=-  sem=50   msgs=16   Bob
726       10559.687  SEM_BLOCK          tid=2   room=-  sem=50   msgs=0    about to wait
727       10559.692  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
728       10559.692  ACQUIRED_LOCK      tid=2   room=C  sem=-1   msgs=0    Charlie
729       10559.694  RELEASED_LOCK      tid=2   room=C  sem=-1   msgs=0    Charlie
730       10559.694  MSG_BROADCAST      tid=2   room=C  sem=49   msgs=16   Charlie
731       10559.695  SEM_POST           tid=2   room=-  sem=50   msgs=16   Charlie
732       10605.863  SEM_BLOCK          tid=3   room=-  sem=50   msgs=0    about to wait
733       10605.868  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
734       10605.868  ACQUIRED_LOCK      tid=3   room=A  sem=-1   msgs=0    Diana
735       10605.870  RELEASED_LOCK      tid=3   room=A  sem=-1   msgs=0    Diana
736       10605.870  MSG_BROADCAST      tid=3   room=A  sem=49   msgs=16   Diana
737       10605.871  SEM_POST           tid=3   room=-  sem=50   msgs=16   Diana
738       10652.046  SEM_BLOCK          tid=4   room=-  sem=50   msgs=0    about to wait
739       10652.051  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
740       10652.051  ACQUIRED_LOCK      tid=4   room=B  sem=-1   msgs=0    Eve
741       10652.053  RELEASED_LOCK      tid=4   room=B  sem=-1   msgs=0    Eve
742       10652.053  MSG_BROADCAST      tid=4   room=B  sem=49   msgs=16   Eve
743       10652.054  SEM_POST           tid=4   room=-  sem=50   msgs=16   Eve
744       10698.162  SEM_BLOCK          tid=5   room=-  sem=50   msgs=0    about to wait
745       10698.167  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
746       10698.168  ACQUIRED_LOCK      tid=5   room=C  sem=-1   msgs=0    Frank
747       10698.169  RELEASED_LOCK      tid=5   room=C  sem=-1   msgs=0    Frank
748       10698.169  MSG_BROADCAST      tid=5   room=C  sem=49   msgs=16   Frank
749       10698.169  SEM_POST           tid=5   room=-  sem=50   msgs=16   Frank
750       10744.373  SEM_BLOCK          tid=6   room=-  sem=50   msgs=0    about to wait
751       10744.377  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
752       10744.382  ACQUIRED_LOCK      tid=6   room=A  sem=-1   msgs=0    Grace
753       10744.384  RELEASED_LOCK      tid=6   room=A  sem=-1   msgs=0    Grace
754       10744.384  MSG_BROADCAST      tid=6   room=A  sem=49   msgs=16   Grace
755       10744.385  SEM_POST           tid=6   room=-  sem=50   msgs=16   Grace
756       10790.522  SEM_BLOCK          tid=7   room=-  sem=50   msgs=0    about to wait
757       10790.528  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
758       10790.529  ACQUIRED_LOCK      tid=7   room=B  sem=-1   msgs=0    Hank
759       10790.530  RELEASED_LOCK      tid=7   room=B  sem=-1   msgs=0    Hank
760       10790.531  MSG_BROADCAST      tid=7   room=B  sem=49   msgs=16   Hank
761       10790.531  SEM_POST           tid=7   room=-  sem=50   msgs=16   Hank
762       10836.761  SEM_BLOCK          tid=0   room=-  sem=50   msgs=0    about to wait
763       10836.764  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
764       10836.767  PRIVATE_MSG        tid=7   room=-  sem=-1   msgs=0    T7->T1 Iris
765       10836.785  PRIVATE_MSG        tid=0   room=P  sem=49   msgs=17   Iris
766       10836.786  SEM_POST           tid=0   room=-  sem=50   msgs=17   Iris
767       10882.936  SEM_BLOCK          tid=1   room=-  sem=50   msgs=0    about to wait
768       10882.940  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
769       10882.941  ACQUIRED_LOCK      tid=1   room=A  sem=-1   msgs=0    Jack
770       10882.942  RELEASED_LOCK      tid=1   room=A  sem=-1   msgs=0    Jack
771       10882.942  MSG_BROADCAST      tid=1   room=A  sem=49   msgs=17   Jack
772       10882.942  SEM_POST           tid=1   room=-  sem=50   msgs=17   Jack
773       10929.146  SEM_BLOCK          tid=2   room=-  sem=50   msgs=0    about to wait
774       10929.150  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
775       10929.151  ACQUIRED_LOCK      tid=2   room=B  sem=-1   msgs=0    Karen
776       10929.152  RELEASED_LOCK      tid=2   room=B  sem=-1   msgs=0    Karen
777       10929.153  MSG_BROADCAST      tid=2   room=B  sem=49   msgs=17   Karen
778       10929.153  SEM_POST           tid=2   room=-  sem=50   msgs=17   Karen
779       10975.295  SEM_BLOCK          tid=3   room=-  sem=50   msgs=0    about to wait
780       10975.299  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
781       10975.299  ACQUIRED_LOCK      tid=3   room=C  sem=-1   msgs=0    Leo
782       10975.300  RELEASED_LOCK      tid=3   room=C  sem=-1   msgs=0    Leo
783       10975.301  MSG_BROADCAST      tid=3   room=C  sem=49   msgs=17   Leo
784       10975.301  SEM_POST           tid=3   room=-  sem=50   msgs=17   Leo
785       11021.564  SEM_BLOCK          tid=4   room=-  sem=50   msgs=0    about to wait
786       11021.567  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
787       11021.568  ACQUIRED_LOCK      tid=4   room=A  sem=-1   msgs=0    Mia
788       11021.570  RELEASED_LOCK      tid=4   room=A  sem=-1   msgs=0    Mia
789       11021.570  MSG_BROADCAST      tid=4   room=A  sem=49   msgs=17   Mia
790       11021.570  SEM_POST           tid=4   room=-  sem=50   msgs=17   Mia
791       11067.677  SEM_BLOCK          tid=5   room=-  sem=50   msgs=0    about to wait
792       11067.680  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
793       11067.680  ACQUIRED_LOCK      tid=5   room=B  sem=-1   msgs=0    Nick
794       11067.681  RELEASED_LOCK      tid=5   room=B  sem=-1   msgs=0    Nick
795       11067.681  MSG_BROADCAST      tid=5   room=B  sem=49   msgs=17   Nick
796       11067.681  SEM_POST           tid=5   room=-  sem=50   msgs=17   Nick
797       11113.842  SEM_BLOCK          tid=6   room=-  sem=50   msgs=0    about to wait
798       11113.846  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
799       11113.847  ACQUIRED_LOCK      tid=6   room=C  sem=-1   msgs=0    Olivia
800       11113.849  RELEASED_LOCK      tid=6   room=C  sem=-1   msgs=0    Olivia
801       11113.850  MSG_BROADCAST      tid=6   room=C  sem=49   msgs=17   Olivia
802       11113.851  SEM_POST           tid=6   room=-  sem=50   msgs=17   Olivia
803       11159.978  SEM_BLOCK          tid=7   room=-  sem=50   msgs=0    about to wait
804       11159.983  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
805       11159.983  ACQUIRED_LOCK      tid=7   room=A  sem=-1   msgs=0    Paul
806       11159.984  RELEASED_LOCK      tid=7   room=A  sem=-1   msgs=0    Paul
807       11159.985  MSG_BROADCAST      tid=7   room=A  sem=49   msgs=17   Paul
808       11159.985  SEM_POST           tid=7   room=-  sem=50   msgs=17   Paul
809       11206.123  SEM_BLOCK          tid=0   room=-  sem=50   msgs=0    about to wait
810       11206.124  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
811       11206.125  PRIVATE_MSG        tid=0   room=-  sem=-1   msgs=0    T0->T7 Quinn
812       11206.130  PRIVATE_MSG        tid=0   room=P  sem=49   msgs=18   Quinn
813       11206.130  SEM_POST           tid=0   room=-  sem=50   msgs=18   Quinn
814       11252.345  SEM_BLOCK          tid=1   room=-  sem=50   msgs=0    about to wait
815       11252.348  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
816       11252.349  ACQUIRED_LOCK      tid=1   room=C  sem=-1   msgs=0    Rose
817       11252.350  RELEASED_LOCK      tid=1   room=C  sem=-1   msgs=0    Rose
818       11252.350  MSG_BROADCAST      tid=1   room=C  sem=49   msgs=18   Rose
819       11252.351  SEM_POST           tid=1   room=-  sem=50   msgs=18   Rose
820       11327.994  SEM_BLOCK          tid=2   room=-  sem=50   msgs=0    about to wait
821       11327.996  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
822       11327.996  ACQUIRED_LOCK      tid=2   room=A  sem=-1   msgs=0    Sam
823       11327.997  RELEASED_LOCK      tid=2   room=A  sem=-1   msgs=0    Sam
824       11327.997  MSG_BROADCAST      tid=2   room=A  sem=49   msgs=18   Sam
825       11327.997  SEM_POST           tid=2   room=-  sem=50   msgs=18   Sam
826       11403.582  SEM_BLOCK          tid=3   room=-  sem=50   msgs=0    about to wait
827       11403.586  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
828       11403.587  ACQUIRED_LOCK      tid=3   room=B  sem=-1   msgs=0    Tina
829       11403.588  RELEASED_LOCK      tid=3   room=B  sem=-1   msgs=0    Tina
830       11403.588  MSG_BROADCAST      tid=3   room=B  sem=49   msgs=18   Tina
831       11403.589  SEM_POST           tid=3   room=-  sem=50   msgs=18   Tina
832       11479.269  SEM_BLOCK          tid=4   room=-  sem=50   msgs=0    about to wait
833       11479.272  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
834       11479.273  ACQUIRED_LOCK      tid=4   room=C  sem=-1   msgs=0    Alice
835       11479.274  RELEASED_LOCK      tid=4   room=C  sem=-1   msgs=0    Alice
836       11479.275  MSG_BROADCAST      tid=4   room=C  sem=49   msgs=18   Alice
837       11479.275  SEM_POST           tid=4   room=-  sem=50   msgs=18   Alice
838       11554.931  SEM_BLOCK          tid=5   room=-  sem=50   msgs=0    about to wait
839       11554.935  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
840       11554.935  ACQUIRED_LOCK      tid=5   room=A  sem=-1   msgs=0    Bob
841       11554.936  RELEASED_LOCK      tid=5   room=A  sem=-1   msgs=0    Bob
842       11554.937  MSG_BROADCAST      tid=5   room=A  sem=49   msgs=18   Bob
843       11554.937  SEM_POST           tid=5   room=-  sem=50   msgs=18   Bob
844       11630.562  SEM_BLOCK          tid=6   room=-  sem=50   msgs=0    about to wait
845       11630.568  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
846       11630.569  ACQUIRED_LOCK      tid=6   room=B  sem=-1   msgs=0    Charlie
847       11630.570  RELEASED_LOCK      tid=6   room=B  sem=-1   msgs=0    Charlie
848       11630.570  MSG_BROADCAST      tid=6   room=B  sem=49   msgs=18   Charlie
849       11630.571  SEM_POST           tid=6   room=-  sem=50   msgs=18   Charlie
850       11706.223  SEM_BLOCK          tid=7   room=-  sem=50   msgs=0    about to wait
851       11706.227  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
852       11706.228  ACQUIRED_LOCK      tid=7   room=C  sem=-1   msgs=0    Diana
853       11706.229  RELEASED_LOCK      tid=7   room=C  sem=-1   msgs=0    Diana
854       11706.229  MSG_BROADCAST      tid=7   room=C  sem=49   msgs=18   Diana
855       11706.229  SEM_POST           tid=7   room=-  sem=50   msgs=18   Diana
856       11781.907  SEM_BLOCK          tid=0   room=-  sem=50   msgs=0    about to wait
857       11781.910  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
858       11781.914  PRIVATE_MSG        tid=6   room=-  sem=-1   msgs=0    T6->T1 Eve
859       11781.936  PRIVATE_MSG        tid=0   room=P  sem=49   msgs=19   Eve
860       11781.937  SEM_POST           tid=0   room=-  sem=50   msgs=19   Eve
861       11857.483  SEM_BLOCK          tid=1   room=-  sem=50   msgs=0    about to wait
862       11857.486  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
863       11857.487  ACQUIRED_LOCK      tid=1   room=B  sem=-1   msgs=0    Frank
864       11857.488  RELEASED_LOCK      tid=1   room=B  sem=-1   msgs=0    Frank
865       11857.489  MSG_BROADCAST      tid=1   room=B  sem=49   msgs=19   Frank
866       11857.489  SEM_POST           tid=1   room=-  sem=50   msgs=19   Frank
867       11933.082  SEM_BLOCK          tid=2   room=-  sem=50   msgs=0    about to wait
868       11933.088  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
869       11933.089  ACQUIRED_LOCK      tid=2   room=C  sem=-1   msgs=0    Grace
870       11933.090  RELEASED_LOCK      tid=2   room=C  sem=-1   msgs=0    Grace
871       11933.090  MSG_BROADCAST      tid=2   room=C  sem=49   msgs=19   Grace
872       11933.091  SEM_POST           tid=2   room=-  sem=50   msgs=19   Grace
873       12008.669  SEM_BLOCK          tid=3   room=-  sem=50   msgs=0    about to wait
874       12008.673  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
875       12008.673  ACQUIRED_LOCK      tid=3   room=A  sem=-1   msgs=0    Hank
876       12008.674  RELEASED_LOCK      tid=3   room=A  sem=-1   msgs=0    Hank
877       12008.675  MSG_BROADCAST      tid=3   room=A  sem=49   msgs=19   Hank
878       12008.675  SEM_POST           tid=3   room=-  sem=50   msgs=19   Hank
879       12084.248  SEM_BLOCK          tid=4   room=-  sem=50   msgs=0    about to wait
880       12084.252  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
881       12084.252  ACQUIRED_LOCK      tid=4   room=B  sem=-1   msgs=0    Iris
882       12084.253  RELEASED_LOCK      tid=4   room=B  sem=-1   msgs=0    Iris
883       12084.254  MSG_BROADCAST      tid=4   room=B  sem=49   msgs=19   Iris
884       12084.254  SEM_POST           tid=4   room=-  sem=50   msgs=19   Iris
885       12159.851  SEM_BLOCK          tid=5   room=-  sem=50   msgs=0    about to wait
886       12159.855  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
887       12159.856  ACQUIRED_LOCK      tid=5   room=C  sem=-1   msgs=0    Jack
888       12159.857  RELEASED_LOCK      tid=5   room=C  sem=-1   msgs=0    Jack
889       12159.858  MSG_BROADCAST      tid=5   room=C  sem=49   msgs=19   Jack
890       12159.858  SEM_POST           tid=5   room=-  sem=50   msgs=19   Jack
891       12235.471  SEM_BLOCK          tid=6   room=-  sem=50   msgs=0    about to wait
892       12235.475  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
893       12235.475  ACQUIRED_LOCK      tid=6   room=A  sem=-1   msgs=0    Karen
894       12235.476  RELEASED_LOCK      tid=6   room=A  sem=-1   msgs=0    Karen
895       12235.477  MSG_BROADCAST      tid=6   room=A  sem=49   msgs=19   Karen
896       12235.477  SEM_POST           tid=6   room=-  sem=50   msgs=19   Karen
897       12311.078  SEM_BLOCK          tid=7   room=-  sem=50   msgs=0    about to wait
898       12311.079  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
899       12311.080  ACQUIRED_LOCK      tid=7   room=B  sem=-1   msgs=0    Leo
900       12311.080  RELEASED_LOCK      tid=7   room=B  sem=-1   msgs=0    Leo
901       12311.081  MSG_BROADCAST      tid=7   room=B  sem=49   msgs=19   Leo
902       12311.081  SEM_POST           tid=7   room=-  sem=50   msgs=19   Leo
903       12386.704  SEM_BLOCK          tid=0   room=-  sem=50   msgs=0    about to wait
904       12386.708  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
905       12386.710  PRIVATE_MSG        tid=7   room=-  sem=-1   msgs=0    T7->T4 Mia
906       12386.739  PRIVATE_MSG        tid=0   room=P  sem=49   msgs=20   Mia
907       12386.739  SEM_POST           tid=0   room=-  sem=50   msgs=20   Mia
908       12462.238  SEM_BLOCK          tid=1   room=-  sem=50   msgs=0    about to wait
909       12462.243  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
910       12462.244  ACQUIRED_LOCK      tid=1   room=A  sem=-1   msgs=0    Nick
911       12462.245  RELEASED_LOCK      tid=1   room=A  sem=-1   msgs=0    Nick
912       12462.245  MSG_BROADCAST      tid=1   room=A  sem=49   msgs=20   Nick
913       12462.246  SEM_POST           tid=1   room=-  sem=50   msgs=20   Nick
914       12537.855  SEM_BLOCK          tid=2   room=-  sem=50   msgs=0    about to wait
915       12537.858  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
916       12537.859  ACQUIRED_LOCK      tid=2   room=B  sem=-1   msgs=0    Olivia
917       12537.860  RELEASED_LOCK      tid=2   room=B  sem=-1   msgs=0    Olivia
918       12537.860  MSG_BROADCAST      tid=2   room=B  sem=49   msgs=20   Olivia
919       12537.860  SEM_POST           tid=2   room=-  sem=50   msgs=20   Olivia
920       12613.474  SEM_BLOCK          tid=3   room=-  sem=50   msgs=0    about to wait
921       12613.478  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
922       12613.479  ACQUIRED_LOCK      tid=3   room=C  sem=-1   msgs=0    Paul
923       12613.480  RELEASED_LOCK      tid=3   room=C  sem=-1   msgs=0    Paul
924       12613.480  MSG_BROADCAST      tid=3   room=C  sem=49   msgs=20   Paul
925       12613.481  SEM_POST           tid=3   room=-  sem=50   msgs=20   Paul
926       12689.135  SEM_BLOCK          tid=4   room=-  sem=50   msgs=0    about to wait
927       12689.140  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
928       12689.140  ACQUIRED_LOCK      tid=4   room=A  sem=-1   msgs=0    Quinn
929       12689.142  RELEASED_LOCK      tid=4   room=A  sem=-1   msgs=0    Quinn
930       12689.142  MSG_BROADCAST      tid=4   room=A  sem=49   msgs=20   Quinn
931       12689.142  SEM_POST           tid=4   room=-  sem=50   msgs=20   Quinn
932       12764.742  SEM_BLOCK          tid=5   room=-  sem=50   msgs=0    about to wait
933       12764.744  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
934       12764.745  ACQUIRED_LOCK      tid=5   room=B  sem=-1   msgs=0    Rose
935       12764.746  RELEASED_LOCK      tid=5   room=B  sem=-1   msgs=0    Rose
936       12764.747  MSG_BROADCAST      tid=5   room=B  sem=49   msgs=20   Rose
937       12764.747  SEM_POST           tid=5   room=-  sem=50   msgs=20   Rose
