EVENT_LOG | OS-Level Chat Server | 2026-04-15 21:08:52
----------------------------------------------------------------
LINE  TIMESTAMP_MS   EVENT              TID    ROOM   SEM    MSGS   DETAIL
313       30277.288  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
314       30277.290  RATE_LIMITED       tid=2   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
315       30298.115  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
316       30298.118  RATE_LIMITED       tid=6   room=-  sem=-1   msgs=6    dropped: rate limit exceeded
317       30322.602  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
318       30322.604  RATE_LIMITED       tid=1   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
319       30343.223  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
320       30343.225  RATE_LIMITED       tid=5   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
321       30364.217  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
322       30364.219  RATE_LIMITED       tid=4   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
323       30388.372  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
324       30388.375  RATE_LIMITED       tid=3   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
325       30408.621  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
326       30408.623  RATE_LIMITED       tid=7   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
327       30429.502  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
328       30429.504  RATE_LIMITED       tid=0   room=-  sem=-1   msgs=8    dropped: rate limit exceeded
329       30450.431  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
330       30450.433  RATE_LIMITED       tid=2   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
331       30471.484  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
332       30471.487  RATE_LIMITED       tid=6   room=-  sem=-1   msgs=6    dropped: rate limit exceeded
333       30492.993  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
334       30492.995  RATE_LIMITED       tid=1   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
335       30513.931  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
336       30513.933  RATE_LIMITED       tid=5   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
337       30535.930  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
338       30535.933  RATE_LIMITED       tid=4   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
339       30558.403  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
340       30558.404  RATE_LIMITED       tid=3   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
341       30579.168  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
342       30579.171  RATE_LIMITED       tid=7   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
343       30600.582  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
344       30600.585  RATE_LIMITED       tid=0   room=-  sem=-1   msgs=8    dropped: rate limit exceeded
345       30626.039  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
346       30626.041  RATE_LIMITED       tid=2   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
347       30647.799  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
348       30647.800  RATE_LIMITED       tid=6   room=-  sem=-1   msgs=6    dropped: rate limit exceeded
349       30668.688  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
350       30668.689  RATE_LIMITED       tid=1   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
351       30689.848  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
352       30689.851  RATE_LIMITED       tid=5   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
353       30713.854  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
354       30713.856  RATE_LIMITED       tid=4   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
355       30734.443  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
356       30734.446  RATE_LIMITED       tid=3   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
357       30758.914  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
358       30758.922  RATE_LIMITED       tid=7   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
359       30780.054  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
360       30780.055  RATE_LIMITED       tid=0   room=-  sem=-1   msgs=8    dropped: rate limit exceeded
361       30801.583  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
362       30801.586  RATE_LIMITED       tid=2   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
363       30825.513  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
364       30825.515  RATE_LIMITED       tid=6   room=-  sem=-1   msgs=6    dropped: rate limit exceeded
365       30846.406  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
366       30846.408  RATE_LIMITED       tid=1   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
367       30867.252  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
368       30867.254  RATE_LIMITED       tid=5   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
369       30888.924  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
370       30888.927  RATE_LIMITED       tid=4   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
371       30908.633  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
372       30908.636  RATE_LIMITED       tid=3   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
373       30935.081  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
374       30935.084  RATE_LIMITED       tid=7   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
375       30956.083  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
376       30956.085  RATE_LIMITED       tid=0   room=-  sem=-1   msgs=8    dropped: rate limit exceeded
377       30976.425  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
378       30976.428  RATE_LIMITED       tid=2   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
379       30996.809  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
380       30996.811  RATE_LIMITED       tid=6   room=-  sem=-1   msgs=6    dropped: rate limit exceeded
381       31018.407  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
382       31018.408  RATE_LIMITED       tid=1   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
383       31039.968  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
384       31039.970  RATE_LIMITED       tid=5   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
385       31068.013  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
386       31068.016  RATE_LIMITED       tid=4   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
387       31088.017  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
388       31088.018  RATE_LIMITED       tid=3   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
389       31111.212  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
390       31111.214  RATE_LIMITED       tid=7   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
391       31134.963  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
392       31134.965  RATE_LIMITED       tid=0   room=-  sem=-1   msgs=8    dropped: rate limit exceeded
393       31155.651  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
394       31155.652  RATE_LIMITED       tid=2   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
395       31189.775  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
396       31189.779  RATE_LIMITED       tid=6   room=-  sem=-1   msgs=6    dropped: rate limit exceeded
397       31211.512  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
398       31211.514  RATE_LIMITED       tid=1   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
399       31233.834  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
400       31233.836  RATE_LIMITED       tid=5   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
401       31254.480  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
402       31254.482  RATE_LIMITED       tid=4   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
403       31284.432  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
404       31284.438  RATE_LIMITED       tid=3   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
405       31305.039  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
406       31305.041  RATE_LIMITED       tid=7   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
407       31326.982  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
408       31326.984  RATE_LIMITED       tid=0   room=-  sem=-1   msgs=8    dropped: rate limit exceeded
409       31350.385  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
410       31350.388  RATE_LIMITED       tid=2   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
411       31372.024  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
412       31372.026  RATE_LIMITED       tid=6   room=-  sem=-1   msgs=6    dropped: rate limit exceeded
413       31393.389  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
414       31393.392  RATE_LIMITED       tid=1   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
415       31414.706  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
416       31414.708  RATE_LIMITED       tid=5   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
417       31438.874  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
418       31438.875  RATE_LIMITED       tid=4   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
419       31459.829  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
420       31459.832  RATE_LIMITED       tid=3   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
421       31482.063  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
422       31482.065  RATE_LIMITED       tid=7   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
423       31505.564  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
424       31505.566  RATE_LIMITED       tid=0   room=-  sem=-1   msgs=8    dropped: rate limit exceeded
425       31525.684  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
426       31525.687  RATE_LIMITED       tid=2   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
427       31546.819  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
428       31546.821  RATE_LIMITED       tid=6   room=-  sem=-1   msgs=6    dropped: rate limit exceeded
429       31572.821  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
430       31572.824  RATE_LIMITED       tid=1   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
431       31593.873  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
432       31593.875  RATE_LIMITED       tid=5   room=-  sem=-1   msgs=7    dropped: rate limit exceeded
433       31614.312  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
434       31614.315  ACQUIRED_LOCK      tid=4   room=C  sem=-1   msgs=0    Leo
435       31614.315  RELEASED_LOCK      tid=4   room=C  sem=-1   msgs=0    Leo
436       31614.316  MSG_BROADCAST      tid=4   room=C  sem=49   msgs=8    Leo
437       31614.316  SEM_POST           tid=4   room=-  sem=50   msgs=8    Leo
438       31639.931  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
439       31639.934  ACQUIRED_LOCK      tid=3   room=A  sem=-1   msgs=0    Mia
440       31639.934  RELEASED_LOCK      tid=3   room=A  sem=-1   msgs=0    Mia
441       31639.934  MSG_BROADCAST      tid=3   room=A  sem=49   msgs=8    Mia
442       31639.935  SEM_POST           tid=3   room=-  sem=50   msgs=8    Mia
443       31660.960  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
444       31660.962  ACQUIRED_LOCK      tid=7   room=B  sem=-1   msgs=0    Nick
445       31660.963  RELEASED_LOCK      tid=7   room=B  sem=-1   msgs=0    Nick
446       31660.963  MSG_BROADCAST      tid=7   room=B  sem=49   msgs=8    Nick
447       31660.963  SEM_POST           tid=7   room=-  sem=50   msgs=8    Nick
448       31682.797  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
449       31682.800  ACQUIRED_LOCK      tid=0   room=C  sem=-1   msgs=0    Olivia
450       31682.801  RELEASED_LOCK      tid=0   room=C  sem=-1   msgs=0    Olivia
451       31682.801  MSG_BROADCAST      tid=0   room=C  sem=49   msgs=9    Olivia
452       31682.801  SEM_POST           tid=0   room=-  sem=50   msgs=9    Olivia
453       31704.983  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
454       31704.985  ACQUIRED_LOCK      tid=2   room=A  sem=-1   msgs=0    Paul
455       31704.986  RELEASED_LOCK      tid=2   room=A  sem=-1   msgs=0    Paul
456       31704.986  MSG_BROADCAST      tid=2   room=A  sem=49   msgs=8    Paul
457       31704.986  SEM_POST           tid=2   room=-  sem=50   msgs=8    Paul
458       31726.603  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
459       31726.612  PRIVATE_MSG        tid=6   room=-  sem=-1   msgs=0    T6->T1 Quinn
460       31726.644  PRIVATE_MSG        tid=6   room=P  sem=49   msgs=7    Quinn
461       31726.644  SEM_POST           tid=6   room=-  sem=50   msgs=7    Quinn
462       31746.687  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
463       31746.690  ACQUIRED_LOCK      tid=1   room=C  sem=-1   msgs=0    Rose
464       31746.691  RELEASED_LOCK      tid=1   room=C  sem=-1   msgs=0    Rose
465       31746.691  MSG_BROADCAST      tid=1   room=C  sem=49   msgs=8    Rose
466       31746.691  SEM_POST           tid=1   room=-  sem=50   msgs=8    Rose
467       31771.572  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
468       31771.574  ACQUIRED_LOCK      tid=5   room=A  sem=-1   msgs=0    Sam
469       31771.575  RELEASED_LOCK      tid=5   room=A  sem=-1   msgs=0    Sam
470       31771.575  MSG_BROADCAST      tid=5   room=A  sem=49   msgs=8    Sam
471       31771.575  SEM_POST           tid=5   room=-  sem=50   msgs=8    Sam
472       31792.970  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
473       31792.972  ACQUIRED_LOCK      tid=4   room=B  sem=-1   msgs=0    Tina
474       31792.974  RELEASED_LOCK      tid=4   room=B  sem=-1   msgs=0    Tina
475       31792.974  MSG_BROADCAST      tid=4   room=B  sem=49   msgs=9    Tina
476       31792.974  SEM_POST           tid=4   room=-  sem=50   msgs=9    Tina
477       31816.468  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
478       31816.471  ACQUIRED_LOCK      tid=3   room=C  sem=-1   msgs=0    Alice
479       31816.472  RELEASED_LOCK      tid=3   room=C  sem=-1   msgs=0    Alice
480       31816.472  MSG_BROADCAST      tid=3   room=C  sem=49   msgs=9    Alice
481       31816.473  SEM_POST           tid=3   room=-  sem=50   msgs=9    Alice
482       31841.846  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
483       31841.849  ACQUIRED_LOCK      tid=7   room=A  sem=-1   msgs=0    Bob
484       31841.850  RELEASED_LOCK      tid=7   room=A  sem=-1   msgs=0    Bob
485       31841.850  MSG_BROADCAST      tid=7   room=A  sem=49   msgs=9    Bob
486       31841.851  SEM_POST           tid=7   room=-  sem=50   msgs=9    Bob
487       31860.344  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
488       31860.345  ACQUIRED_LOCK      tid=0   room=B  sem=-1   msgs=0    Charlie
489       31860.346  RELEASED_LOCK      tid=0   room=B  sem=-1   msgs=0    Charlie
490       31860.346  MSG_BROADCAST      tid=0   room=B  sem=49   msgs=10   Charlie
491       31860.346  SEM_POST           tid=0   room=-  sem=50   msgs=10   Charlie
492       31881.829  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
493       31881.832  ACQUIRED_LOCK      tid=2   room=C  sem=-1   msgs=0    Diana
494       31881.832  RELEASED_LOCK      tid=2   room=C  sem=-1   msgs=0    Diana
495       31881.832  MSG_BROADCAST      tid=2   room=C  sem=49   msgs=9    Diana
496       31881.833  SEM_POST           tid=2   room=-  sem=50   msgs=9    Diana
497       31901.545  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
498       31901.551  PRIVATE_MSG        tid=6   room=-  sem=-1   msgs=0    T6->T1 Eve
499       31902.491  PRIVATE_MSG        tid=6   room=P  sem=49   msgs=8    Eve
500       31902.491  SEM_POST           tid=6   room=-  sem=50   msgs=8    Eve
501       31922.254  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
502       31922.257  ACQUIRED_LOCK      tid=1   room=B  sem=-1   msgs=0    Frank
503       31922.258  RELEASED_LOCK      tid=1   room=B  sem=-1   msgs=0    Frank
504       31922.258  MSG_BROADCAST      tid=1   room=B  sem=49   msgs=9    Frank
505       31922.258  SEM_POST           tid=1   room=-  sem=50   msgs=9    Frank
506       31946.501  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
507       31946.504  ACQUIRED_LOCK      tid=5   room=C  sem=-1   msgs=0    Grace
508       31946.505  RELEASED_LOCK      tid=5   room=C  sem=-1   msgs=0    Grace
509       31946.505  MSG_BROADCAST      tid=5   room=C  sem=49   msgs=9    Grace
510       31946.505  SEM_POST           tid=5   room=-  sem=50   msgs=9    Grace
511       31971.414  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
512       31971.415  ACQUIRED_LOCK      tid=4   room=A  sem=-1   msgs=0    Hank
513       31971.416  RELEASED_LOCK      tid=4   room=A  sem=-1   msgs=0    Hank
514       31971.416  MSG_BROADCAST      tid=4   room=A  sem=49   msgs=10   Hank
515       31971.416  SEM_POST           tid=4   room=-  sem=50   msgs=10   Hank
516       31992.820  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
517       31992.822  ACQUIRED_LOCK      tid=3   room=B  sem=-1   msgs=0    Iris
518       31992.823  RELEASED_LOCK      tid=3   room=B  sem=-1   msgs=0    Iris
519       31992.824  MSG_BROADCAST      tid=3   room=B  sem=49   msgs=10   Iris
520       31992.824  SEM_POST           tid=3   room=-  sem=50   msgs=10   Iris
521       32013.627  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
522       32013.629  ACQUIRED_LOCK      tid=7   room=C  sem=-1   msgs=0    Jack
523       32013.630  RELEASED_LOCK      tid=7   room=C  sem=-1   msgs=0    Jack
524       32013.630  MSG_BROADCAST      tid=7   room=C  sem=49   msgs=10   Jack
525       32013.630  SEM_POST           tid=7   room=-  sem=50   msgs=10   Jack
526       32035.878  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
527       32035.880  ACQUIRED_LOCK      tid=0   room=A  sem=-1   msgs=0    Karen
528       32035.881  RELEASED_LOCK      tid=0   room=A  sem=-1   msgs=0    Karen
529       32035.881  MSG_BROADCAST      tid=0   room=A  sem=49   msgs=11   Karen
530       32035.881  SEM_POST           tid=0   room=-  sem=50   msgs=11   Karen
531       32059.322  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
532       32059.325  ACQUIRED_LOCK      tid=2   room=B  sem=-1   msgs=0    Leo
533       32059.326  RELEASED_LOCK      tid=2   room=B  sem=-1   msgs=0    Leo
534       32059.326  MSG_BROADCAST      tid=2   room=B  sem=49   msgs=10   Leo
535       32059.327  SEM_POST           tid=2   room=-  sem=50   msgs=10   Leo
536       32079.877  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
537       32079.885  PRIVATE_MSG        tid=6   room=-  sem=-1   msgs=0    T6->T1 Mia
538       32079.920  PRIVATE_MSG        tid=6   room=P  sem=49   msgs=9    Mia
539       32079.920  SEM_POST           tid=6   room=-  sem=50   msgs=9    Mia
540       32108.432  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
541       32108.433  ACQUIRED_LOCK      tid=1   room=A  sem=-1   msgs=0    Nick
542       32108.434  RELEASED_LOCK      tid=1   room=A  sem=-1   msgs=0    Nick
543       32108.434  MSG_BROADCAST      tid=1   room=A  sem=49   msgs=10   Nick
544       32108.434  SEM_POST           tid=1   room=-  sem=50   msgs=10   Nick
545       32129.571  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
546       32129.574  ACQUIRED_LOCK      tid=5   room=B  sem=-1   msgs=0    Olivia
547       32129.575  RELEASED_LOCK      tid=5   room=B  sem=-1   msgs=0    Olivia
548       32129.575  MSG_BROADCAST      tid=5   room=B  sem=49   msgs=10   Olivia
549       32129.576  SEM_POST           tid=5   room=-  sem=50   msgs=10   Olivia
550       32150.226  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
551       32150.228  ACQUIRED_LOCK      tid=4   room=C  sem=-1   msgs=0    Paul
552       32150.229  RELEASED_LOCK      tid=4   room=C  sem=-1   msgs=0    Paul
553       32150.229  MSG_BROADCAST      tid=4   room=C  sem=49   msgs=11   Paul
554       32150.229  SEM_POST           tid=4   room=-  sem=50   msgs=11   Paul
555       32174.096  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
556       32174.099  ACQUIRED_LOCK      tid=3   room=A  sem=-1   msgs=0    Quinn
557       32174.100  RELEASED_LOCK      tid=3   room=A  sem=-1   msgs=0    Quinn
558       32174.100  MSG_BROADCAST      tid=3   room=A  sem=49   msgs=11   Quinn
559       32174.100  SEM_POST           tid=3   room=-  sem=50   msgs=11   Quinn
560       32194.550  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
561       32194.552  ACQUIRED_LOCK      tid=7   room=B  sem=-1   msgs=0    Rose
562       32194.553  RELEASED_LOCK      tid=7   room=B  sem=-1   msgs=0    Rose
563       32194.553  MSG_BROADCAST      tid=7   room=B  sem=49   msgs=11   Rose
564       32194.553  SEM_POST           tid=7   room=-  sem=50   msgs=11   Rose
565       32216.750  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
566       32216.752  ACQUIRED_LOCK      tid=0   room=C  sem=-1   msgs=0    Sam
567       32216.752  RELEASED_LOCK      tid=0   room=C  sem=-1   msgs=0    Sam
568       32216.752  MSG_BROADCAST      tid=0   room=C  sem=49   msgs=12   Sam
569       32216.752  SEM_POST           tid=0   room=-  sem=50   msgs=12   Sam
570       32237.200  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
571       32237.203  ACQUIRED_LOCK      tid=2   room=A  sem=-1   msgs=0    Tina
572       32237.203  RELEASED_LOCK      tid=2   room=A  sem=-1   msgs=0    Tina
573       32237.203  MSG_BROADCAST      tid=2   room=A  sem=49   msgs=11   Tina
574       32237.203  SEM_POST           tid=2   room=-  sem=50   msgs=11   Tina
575       32262.429  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
576       32262.438  PRIVATE_MSG        tid=6   room=-  sem=-1   msgs=0    T6->T1 Alice
577       32262.474  PRIVATE_MSG        tid=6   room=P  sem=49   msgs=10   Alice
578       32262.474  SEM_POST           tid=6   room=-  sem=50   msgs=10   Alice
579       32284.688  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
580       32284.690  ACQUIRED_LOCK      tid=1   room=C  sem=-1   msgs=0    Bob
581       32284.691  RELEASED_LOCK      tid=1   room=C  sem=-1   msgs=0    Bob
582       32284.691  MSG_BROADCAST      tid=1   room=C  sem=49   msgs=11   Bob
583       32284.692  SEM_POST           tid=1   room=-  sem=50   msgs=11   Bob
584       32305.436  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
585       32305.438  ACQUIRED_LOCK      tid=5   room=A  sem=-1   msgs=0    Charlie
586       32305.439  RELEASED_LOCK      tid=5   room=A  sem=-1   msgs=0    Charlie
587       32305.439  MSG_BROADCAST      tid=5   room=A  sem=49   msgs=11   Charlie
588       32305.439  SEM_POST           tid=5   room=-  sem=50   msgs=11   Charlie
589       32326.204  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
590       32326.206  ACQUIRED_LOCK      tid=4   room=B  sem=-1   msgs=0    Diana
591       32326.206  RELEASED_LOCK      tid=4   room=B  sem=-1   msgs=0    Diana
592       32326.206  MSG_BROADCAST      tid=4   room=B  sem=49   msgs=12   Diana
593       32326.207  SEM_POST           tid=4   room=-  sem=50   msgs=12   Diana
594       32347.856  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
595       32347.858  ACQUIRED_LOCK      tid=3   room=C  sem=-1   msgs=0    Eve
596       32347.858  RELEASED_LOCK      tid=3   room=C  sem=-1   msgs=0    Eve
597       32347.858  MSG_BROADCAST      tid=3   room=C  sem=49   msgs=12   Eve
598       32347.858  SEM_POST           tid=3   room=-  sem=50   msgs=12   Eve
599       32368.379  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
600       32368.384  ACQUIRED_LOCK      tid=7   room=A  sem=-1   msgs=0    Frank
601       32368.384  RELEASED_LOCK      tid=7   room=A  sem=-1   msgs=0    Frank
602       32368.384  MSG_BROADCAST      tid=7   room=A  sem=49   msgs=12   Frank
603       32368.384  SEM_POST           tid=7   room=-  sem=50   msgs=12   Frank
604       32391.650  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
605       32391.653  ACQUIRED_LOCK      tid=0   room=B  sem=-1   msgs=0    Grace
606       32391.653  RELEASED_LOCK      tid=0   room=B  sem=-1   msgs=0    Grace
607       32391.654  MSG_BROADCAST      tid=0   room=B  sem=49   msgs=13   Grace
608       32391.654  SEM_POST           tid=0   room=-  sem=50   msgs=13   Grace
609       32413.663  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
610       32413.665  ACQUIRED_LOCK      tid=2   room=C  sem=-1   msgs=0    Hank
611       32413.665  RELEASED_LOCK      tid=2   room=C  sem=-1   msgs=0    Hank
612       32413.665  MSG_BROADCAST      tid=2   room=C  sem=49   msgs=12   Hank
613       32413.665  SEM_POST           tid=2   room=-  sem=50   msgs=12   Hank
614       32435.991  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
615       32435.995  PRIVATE_MSG        tid=6   room=-  sem=-1   msgs=0    T6->T1 Iris
616       32436.540  PRIVATE_MSG        tid=6   room=P  sem=49   msgs=11   Iris
617       32436.541  SEM_POST           tid=6   room=-  sem=50   msgs=11   Iris
618       32456.839  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
619       32456.841  ACQUIRED_LOCK      tid=1   room=B  sem=-1   msgs=0    Jack
620       32456.842  RELEASED_LOCK      tid=1   room=B  sem=-1   msgs=0    Jack
621       32456.842  MSG_BROADCAST      tid=1   room=B  sem=49   msgs=12   Jack
622       32456.842  SEM_POST           tid=1   room=-  sem=50   msgs=12   Jack
623       32477.133  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
624       32477.134  ACQUIRED_LOCK      tid=5   room=C  sem=-1   msgs=0    Karen
625       32477.135  RELEASED_LOCK      tid=5   room=C  sem=-1   msgs=0    Karen
626       32477.135  MSG_BROADCAST      tid=5   room=C  sem=49   msgs=12   Karen
627       32477.135  SEM_POST           tid=5   room=-  sem=50   msgs=12   Karen
